source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
Google Play,852f9622-28c1-45df-8d81-79068a2ead45,Aharon Sirak-Schoeffler,,The best password manager available,5,0,2022-01-05 06:29:23,,,2.9,en,us
Google Play,c14df788-3206-4d23-af5f-9564d3ce7906,Curtis Carr,,Edit: lowering my rating only because the app has doesn't play well with Firefox. I normally struggle to use the Avira button in Firefox often giving up and taking back to the copy/paste feature for entering credentials I strongly recommend this app to everyone. There is not a person reading this comment that wouldn't benefit from using Avira Password Manager. Works virtually almost perfectly with all of my apps and sites.,3,7,2022-01-04 12:40:07,"Thank you for your positive feedback.
We are glad, that you like our software and we appreciate your Feedback about our products.
I wish you all the best and stay safe.",2022-01-04 13:40:38,2.9,en,us
Google Play,43081b65-95e8-4223-bfcd-e1f7b908f1f0,Beth Fechner,,"Great way to generate and store passwords. A bit glitchy on Android phone with Auto log-in using firefox browser, Chrome fine.",4,1,2022-01-03 08:11:35,,,2.9,en,us
Google Play,056669d9-52ae-4c37-aa98-dc7cb1c3dc11,Shitta Muhammed,,Love it,5,0,2021-12-30 19:16:13,,,,en,us
Google Play,292a017b-5511-407d-883d-454bba04e157,Ray Stanborough,,"Fantastic, does what it claims and the note section is very helpful",5,0,2021-12-27 02:44:56,,,2.9,en,us
Google Play,954306fd-08a1-4c2e-a3b1-493c338df37b,Jacek,,"Great. However... after going to ultra power saving mode in a Samsung device and going back, the Avira PM requests to enable it in services etc. despite it's already priviliged - so I need to disable it an then enable again. Observed on M51 and Tab S6 Lite Happens each time.",4,4,2021-12-26 10:02:10,,,2.9,en,us
Google Play,034bbfa1-85d4-45aa-a619-e79cd2f7a91c,Christopher Kaikati,,Great app,5,0,2021-12-26 05:05:05,,,2.9,en,us
Google Play,3fa84ed6-eaae-4a6f-b1d6-a12c62379439,Dan Joos,,"Okay, there 2 reasons why there is 3 stars here. The first is an issue for those of us who want to lock down sensitive data more than just a password, facial recognition, pattern, or finger print. There is no support for a Yubico dongles and other such keys. The 2nd, and not as important, is support for more browser integration. Because of a lack of browsers that it works with, I have to use Chrome and others like it other wise I don't have that ability to utilize APM to its fullest.",3,15,2021-12-22 03:28:30,"Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-12-22 09:37:36,2.9,en,us
Google Play,f9706e6e-1f87-422b-8f79-e2e459bf68e6,JHB,,So far so good.,5,0,2021-12-20 18:30:05,,,2.9,en,us
Google Play,fdee7f9e-66ed-4c04-9e2e-5e74fbd70cda,SHEIKH AZHARUDDIN,,Nice password manager but does not offer any option to save password like bitwarden..please add this feature,1,0,2021-12-17 14:21:56,"Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-12-20 09:34:30,2.9,en,us
Google Play,70b78f71-43d2-453a-b2d0-4bba37c7768b,Linda Light,,Great service,5,0,2021-12-17 04:17:57,,,2.9,en,us
Google Play,7c15afd5-5d4f-4ee9-9950-5bdd7927b07f,Nimo India,,App works well. Easy and quick to use.,5,0,2021-12-12 01:55:29,,,,en,us
Google Play,56963d8f-04a7-49cc-b2c0-a2a33e724891,Mark Trefi,,Very good app.,5,0,2021-12-12 00:21:59,,,2.9,en,us
Google Play,4af1ba9c-434e-42ce-9105-4d4d982d2a1f,Gabriel Paulini,,Serve seu propósito e muito bem,5,0,2021-12-10 20:03:29,,,2.9,en,us
Google Play,314a995a-6992-4550-b4e4-b7b601da6a69,KJ Live,,Not working on all app. Sometime it just does not show up when one needs ro auto fill cridentials. I feel like its holding me hostage as opposed to being an assistant toake my life easy. Samsung note 20 ultra,1,2,2021-12-10 03:52:27,"We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-12-13 09:57:33,2.9,en,us
Google Play,0e173479-e23b-4853-946a-c4be277d7156,It's me Again,,Was working great till allll my passwords disappeared,1,0,2021-12-09 02:12:48,"We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-12-09 07:50:31,2.9,en,us
Google Play,b9f0c935-6d1d-45b4-83d3-0bc9186e4c9d,Javed Alam,,Outstanding fantastic,5,0,2021-11-30 14:47:23,,,2.9,en,us
Google Play,42af7a54-9b42-4bd9-a765-aa47375ef26f,Adam,,"The best LastPass alternative, hands down..",5,1,2021-11-29 03:49:41,,,2.9,en,us
Google Play,cc158ed2-1c13-496b-8784-fd17c632a1c0,Dei Enslin,,"Extremely effective and easy to use, love it",5,1,2021-11-28 20:12:13,,,2.9,en,us
Google Play,c62425db-9aec-41ed-9ec9-ab1995fb4c69,E B,,Doesn't recognise certain apps. Struggles on mobile device to suggest password when signing up. Notes has very little to no functionality (selecting text /editing etc) Thought I had a solution there. Sadly not,2,1,2021-11-25 16:14:52,"We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-11-26 07:35:17,2.9,en,us
Google Play,4750a028-5923-49e2-9024-f695b3d067d3,Sergio Short,,Good so far for laptop,4,0,2021-11-20 11:39:18,,,2.9,en,us
Google Play,b4be2926-4cf1-4ba1-b69c-8d32b1a31dbb,Kelsey Brewer,,"Avira is hands down the best password app I have used. On most apps after you save a certain number of passwords you have to pay for more but 145+ passwords and still free. There is also a place for secure notes and debit/credit card info. It also has a password generator that allows you to include/exclude uppercase, numbers, special characters and choose length. It also has two-factor authentication for sensitive info apps/websites/email.",5,28,2021-11-19 15:14:08,,,2.9,en,us
Google Play,1b5e3dda-1953-47d7-b216-ff355198fc32,ÁTILA Coelho,,Me atende perfeitamente.,5,0,2021-11-18 22:44:50,,,2.9,en,us
Google Play,48180477-e9d4-4173-908d-31c18aab117b,FETATNIA Abdellah,,Fantastic,5,0,2021-11-14 07:30:29,,,2.9,en,us
Google Play,869b5fd9-d56a-40b6-a63c-5f0fb5a40c9e,J A,,Beat free password manager with good paid features. The auto fill is reliable compared to the competition.,5,3,2021-11-09 16:35:18,,,2.9,en,us
Google Play,967e3fc7-2b96-49ac-8d37-8ce00cd287a4,POCH PINK,,Nice password manager easy look and comfortable using,5,0,2021-11-09 08:37:42,,,2.9,en,us
Google Play,cdd70085-1696-4f9c-b3e1-65b54c78aecf,Cute Boy,,Pretty bad,2,0,2021-11-08 16:45:15,"Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-11-09 13:04:36,2.9,en,us
Google Play,4cdca665-4129-4799-9587-5d5beb8b5506,Ricky Mendoza,,Thanks for the app. It's a great help.,5,0,2021-11-07 13:28:31,,,2.9,en,us
Google Play,2443a52c-a07c-4be6-a651-272deb1f3b15,Wookiee Rage,,Makes my access seamless between multiple devices.,5,0,2021-11-04 15:44:06,,,2.9,en,us
Google Play,aec28078-76b2-44a9-a567-20da3c9cc738,Kamal Haddad,,"I have been using the app for a decent amount of time until today where I instantly uninstalled it. It was the one and only place where I saved my info. Today my amazon account ( the hacker decided to get himself a gift card), discord, Facebook, Instagram, and twitter got hacked and my Instagram's password literally got changed in both the app and in the avira ""password manager""app. Anyways, I hope no one faces that where I had to apologise to almost everyone I know. I couldn't rate 0.",1,4,2021-11-03 00:29:15,"Hello Kamal,
We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-11-03 07:41:24,,en,us
Google Play,f1da4ede-6aa3-4816-b244-91a7dd6396d1,Dave Hunt,,"Password manager not restoring paid subscription of which I have on my PC (Prime) and on mobile via another Avira product I'm not paying 3 times... Edit:- After a few emails I had it sorted, uninstalled app and re-installed the paid version was available, thank you Avira Customer Services!!",5,3,2021-10-29 14:02:47,"Hello Dave Hunt,
We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-10-29 06:27:56,2.9,en,us
Google Play,ae330ae1-a385-4a54-b0eb-ff53fa4c81f1,steven odorcic,,"Not good at all. Doesn't fill in or ask to save password most of the time, kinda temperamental, and that's the for the premium version.",1,0,2021-10-28 16:57:30,"Hello steven odorcic,
We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-10-29 06:18:31,2.9,en,us
Google Play,5e1659e6-986e-4518-a613-65da4e96ecf9,Len Kowalik,,"I could not get it to fill in a user ID for an app, yet it was able to fill in the password. Autofill for another password manager worked fine. I have posted on the community forum. Waiting for a reply.",3,2,2021-10-22 18:37:19,"Hello Len Kowalik,
We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-10-25 07:21:10,2.9,en,us
Google Play,69018fe3-a23c-47d0-a5da-9acd1abeefa2,E.I. KING,,Genial,5,0,2021-10-21 12:43:51,,,2.9,en,us
Google Play,ce4e6b1f-f9db-4434-be46-30dcda98cfbc,Ibrahim M. Elsheikh,,"The program is very nice, but if the Arabic language was added, it would be more beautiful",5,0,2021-10-20 07:23:31,,,2.9,en,us
Google Play,e31437b7-f8a5-4b8c-9769-4d63c4a1500b,Jonathan Ramirez,,"You have been doing a great job, this app is getting better every day",5,3,2021-10-19 14:05:46,"Hello Jonathan. Please count on us in finding a solution to this inquiry. All you need to do is to contact us in German or English. Our Premium Customer Service is available also for French, Italian, Spanish and Portuguese languages and can be reached here: https://www.avira.com/en/support",2020-06-16 06:54:29,2.9,en,us
Google Play,1b1c3b1e-8e7a-474a-99c3-3fc8aff8db43,Thb Ventures Nigeria,,Excellent App Thanks 👍,5,0,2021-10-17 10:09:25,,,,en,us
Google Play,5fc548a8-6abd-4806-8b6c-b37d0201474b,Glenn Mangasil,,Best free password manager. Perfectly works both web and mobile.,5,1,2021-10-15 03:32:32,,,2.9,en,us
Google Play,e94bab7e-66fe-4374-9eae-1a66f63392ba,RADIUM,,If you don't have have internet your passwords are unaccessible and if you turn off sync it only stores passwords offline and you cannot export them you have to literally write down each and every password by yourself what a waste,1,17,2021-10-14 12:01:16,"Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-10-15 13:40:30,2.9,en,us
Google Play,05b29c51-010f-433d-a581-21f92dd1d0b7,N.Ranjith Kumar,,Good app,5,0,2021-10-13 08:18:03,,,,en,us
Google Play,64db086f-79db-446c-8e3b-1b84509789e4,ZULKIFLI ZUL,,Ok,5,0,2021-10-12 16:25:23,,,2.9,en,us
Google Play,2930548a-00ce-4167-8632-fef63cd9537a,Jonathan Armstrong,,very handy- i like the way it syncs between all my devices and PC's. However on my android smartphone it only auto-enters my passwords about half the time which is a bit annoying.,4,0,2021-10-09 12:02:21,,,,en,us
Google Play,4cfb6580-2002-4d43-87c0-c5c33d9d6176,Lac Minh Hien,,Great,5,0,2021-10-05 01:08:54,,,2.9,en,us
Google Play,8cea0444-2140-4897-bc42-2674ba293b8a,Muhammad Ayuba,,Great app,5,0,2021-10-04 12:47:45,,,2.9,en,us
Google Play,689ed05b-f757-4909-8bca-a482185f0186,Dailyn Hicks,,One of the best password manager.,5,0,2021-10-04 11:29:42,,,2.9,en,us
Google Play,569728d7-c1b7-4f62-9cc4-4d844b8a02d1,Chibuike Clement Oje,,"I love the manager it helps me so much to remember so many things that I have forgotten from different site I have registered before it is a nice one, a note book with a password",5,3,2021-10-02 05:48:15,,,2.9,en,us
Google Play,b6adf81a-f22f-4730-86f4-3da3d4081586,Shantanu Singh,,"Love the app, this is exactly what I needed. Would kove to work with you guys.",5,0,2021-10-02 03:15:38,,,2.9,en,us
Google Play,7698f196-9475-4a7d-bfc3-57bc80fcb62b,Anthony Gonsalves,,Easy to use just like the browser page.,5,0,2021-09-28 16:13:09,,,,en,us
Google Play,80ecb9a2-a421-4c93-91b5-e78a9356f966,Norris Nam,,"When adding password, it saves url and name in case sensitive correctly. But when editing a password, it auto convert url and name to normal case, cause problem can not auto fill to app.",4,0,2021-09-22 05:08:16,,,2.9,en,us
Google Play,3e841c30-e232-4a18-823b-50bb19e2bdf1,Ted Donovan,,"Have tried numerous other password managers, this is hands down the very best! Easy to set up and works flawlessly every time!",5,10,2021-09-13 19:40:08,,,2.9,en,us
Google Play,1ec311c9-3ec1-4761-9c55-b7540f8f186a,Arno,,Great and generous :),5,0,2021-09-11 00:36:23,,,2.9,en,us
Google Play,66bd23ca-facb-4247-aaac-36d30309a03f,TAA,,Not working .. In pc version when i sign in to account automatically sign out ✅😒,1,0,2021-09-10 01:13:13,"Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-09-10 14:26:54,2.9,en,us
Google Play,fa1c23d7-d73b-4059-bbe2-e9e83c910ae7,Yoyo Fernandez,,More than two years using this password manager and there is nothing I can complain about. It does what it has to do.,5,0,2021-09-07 05:47:33,,,2.9,en,us
Google Play,39e36a09-ef89-4963-a04e-3eb9e1bb56d4,Andrew Ladym,,Tge app forgot my password. I DID NOT FORGET MY PASSWORD YOUR APP DID. THANKS FOR NOTHING.,1,0,2021-09-06 13:17:08,"We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-09-06 13:31:42,2.9,en,us
Google Play,f9c3cdef-9d52-4024-b2e2-484899cc860a,Olusesi Yusuff,,Best of best,5,0,2021-09-05 12:37:42,,,2.9,en,us
